Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Factory_Lat,Factory_Lon,Cust_Lat,Cust_Lon,Distance_km
1650,US-2021-140396-CHO-MIL-31000,2024-11-20,2027-05-18,Standard Class,140396,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,909,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
1651,US-2021-102274-CHO-FUD-51000,2024-11-21,2027-05-19,Standard Class,102274,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,909,Lot's O' Nuts,32.881893,-111.768036,37.66814,-84.670067,2507.4858342241873
1652,US-2021-168501-CHO-TRI-54000,2024-11-21,2027-05-20,Standard Class,168501,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,910,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1653,US-2021-154781-CHO-NUT-13000,2024-11-21,2027-05-19,Standard Class,154781,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1654,US-2021-103401-OTH-GUM-21000,2024-11-21,2027-05-19,Standard Class,103401,United States,San Francisco,California,94110,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,909,Secret Factory,41.446333,-90.565487,36.116203,-119.681564,2579.3353287711816
1655,US-2021-102274-CHO-TRI-54000,2024-11-21,2027-05-19,Standard Class,102274,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,909,Wicked Choccy's,32.076176,-81.088371,37.66814,-84.670067,702.2666191936563
1656,US-2021-102274-CHO-TRI-54000,2024-11-21,2027-05-19,Standard Class,102274,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909,Wicked Choccy's,32.076176,-81.088371,37.66814,-84.670067,702.2666191936563
1657,US-2021-154781-CHO-FUD-51000,2024-11-21,2027-05-19,Standard Class,154781,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1658,US-2021-102274-CHO-SCR-58000,2024-11-21,2027-05-19,Standard Class,102274,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,909,Lot's O' Nuts,32.881893,-111.768036,37.66814,-84.670067,2507.4858342241873
1659,US-2021-168501-CHO-FUD-51000,2024-11-21,2027-05-20,Standard Class,168501,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,910,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1660,US-2021-129091-OTH-GUM-21000,2024-11-22,2027-05-20,Standard Class,129091,United States,Columbus,Georgia,31907,Other,Gulf,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,909,Secret Factory,41.446333,-90.565487,33.040619,-83.643074,1116.728926412158
1661,US-2021-129091-CHO-MIL-31000,2024-11-22,2027-05-20,Standard Class,129091,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,909,Wicked Choccy's,32.076176,-81.088371,33.040619,-83.643074,262.3356073391818
1662,US-2021-105340-CHO-MIL-31000,2024-11-22,2027-05-18,First Class,105340,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,907,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1663,US-2021-112200-CHO-MIL-31000,2024-11-22,2027-05-21,Standard Class,112200,United States,Bolingbrook,Illinois,60440,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,910,Wicked Choccy's,32.076176,-81.088371,40.349457,-88.986137,1160.0812980578014
1664,US-2021-129091-CHO-MIL-31000,2024-11-22,2027-05-20,Standard Class,129091,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,Wicked Choccy's,32.076176,-81.088371,33.040619,-83.643074,262.3356073391818
1665,US-2021-129091-CHO-NUT-13000,2024-11-22,2027-05-20,Standard Class,129091,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,Lot's O' Nuts,32.881893,-111.768036,33.040619,-83.643074,2616.102514310551
1666,US-2021-125682-OTH-GUM-21000,2024-11-22,2027-05-18,First Class,125682,United States,Atlanta,Georgia,30318,Other,Gulf,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,907,Secret Factory,41.446333,-90.565487,33.040619,-83.643074,1116.728926412158
1667,US-2021-135090-CHO-TRI-54000,2024-11-22,2027-05-19,Standard Class,135090,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1668,US-2021-157385-CHO-TRI-54000,2024-11-23,2027-05-18,First Class,157385,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,906,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1669,US-2021-157385-CHO-NUT-13000,2024-11-23,2027-05-18,First Class,157385,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,906,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1670,US-2021-143721-CHO-MIL-31000,2024-11-23,2027-05-19,Second Class,143721,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,907,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1671,US-2021-120544-CHO-FUD-51000,2024-11-23,2027-05-20,Standard Class,120544,United States,Mesquite,Texas,75150,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1672,US-2021-120544-CHO-FUD-51000,2024-11-23,2027-05-20,Standard Class,120544,United States,Mesquite,Texas,75150,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,908,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1673,US-2021-139283-CHO-TRI-54000,2024-11-23,2027-05-20,Standard Class,139283,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908,Wicked Choccy's,32.076176,-81.088371,43.326618,-84.536095,1286.914759831898
1674,US-2021-159625-CHO-SCR-58000,2024-11-23,2027-05-21,Standard Class,159625,United States,Scottsdale,Arizona,85254,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,33.729759,-111.431221,99.33834141330021
1675,US-2021-149055-OTH-GUM-21000,2024-11-23,2027-05-21,Standard Class,149055,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,909,Secret Factory,41.446333,-90.565487,40.590752,-77.209755,1123.4017702322296
1676,US-2021-157385-CHO-SCR-58000,2024-11-23,2027-05-18,First Class,157385,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,906,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1677,US-2021-110352-CHO-FUD-51000,2024-11-23,2027-05-22,Standard Class,110352,United States,Houston,Texas,77036,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,910,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1678,US-2021-157385-CHO-NUT-13000,2024-11-23,2027-05-18,First Class,157385,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,906,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1679,US-2021-120544-CHO-NUT-13000,2024-11-23,2027-05-20,Standard Class,120544,United States,Mesquite,Texas,75150,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,908,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1680,US-2021-105984-CHO-SCR-58000,2024-11-24,2027-05-17,Same Day,105984,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,904,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
1681,US-2021-102295-CHO-MIL-31000,2024-11-24,2027-05-19,Second Class,102295,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,906,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1682,US-2021-158540-CHO-NUT-13000,2024-11-24,2027-05-19,First Class,158540,United States,San Diego,California,92037,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,906,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1683,US-2021-122217-CHO-MIL-31000,2024-11-24,2027-05-22,Standard Class,122217,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,909,Wicked Choccy's,32.076176,-81.088371,37.769337,-78.169968,686.5861038427788
1684,US-2021-153850-CHO-TRI-54000,2024-11-24,2027-05-22,Standard Class,153850,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,909,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
1685,US-2021-100762-CHO-MIL-31000,2024-11-24,2027-05-22,Standard Class,100762,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,909,Wicked Choccy's,32.076176,-81.088371,43.326618,-84.536095,1286.914759831898
1686,US-2021-115973-CHO-TRI-54000,2024-11-24,2027-05-19,First Class,115973,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,906,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
1687,US-2021-111360-CHO-MIL-31000,2024-11-24,2027-05-23,Standard Class,111360,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
1688,US-2021-127131-CHO-FUD-51000,2024-11-24,2027-05-23,Standard Class,127131,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,910,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
1689,US-2021-100762-CHO-FUD-51000,2024-11-24,2027-05-22,Standard Class,100762,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,Lot's O' Nuts,32.881893,-111.768036,43.326618,-84.536095,2634.443188447122
1690,US-2021-127131-CHO-NUT-13000,2024-11-24,2027-05-23,Standard Class,127131,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,910,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
1691,US-2021-100762-CHO-MIL-31000,2024-11-24,2027-05-22,Standard Class,100762,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,32.076176,-81.088371,43.326618,-84.536095,1286.914759831898
1692,US-2021-100762-CHO-TRI-54000,2024-11-24,2027-05-22,Standard Class,100762,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909,Wicked Choccy's,32.076176,-81.088371,43.326618,-84.536095,1286.914759831898
1693,US-2021-127131-CHO-MIL-31000,2024-11-24,2027-05-23,Standard Class,127131,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,910,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
1694,US-2021-163034-CHO-TRI-54000,2024-11-24,2027-05-21,Standard Class,163034,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,908,Wicked Choccy's,32.076176,-81.088371,40.349457,-88.986137,1160.0812980578014
1695,US-2021-127131-CHO-FUD-51000,2024-11-24,2027-05-23,Standard Class,127131,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,910,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
1696,US-2021-167360-CHO-MIL-31000,2024-11-24,2027-05-22,Second Class,167360,United States,Saint Louis,Missouri,63116,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,909,Wicked Choccy's,32.076176,-81.088371,38.456085,-92.288368,1238.319414592224
1697,US-2021-105984-CHO-SCR-58000,2024-11-24,2027-05-17,Same Day,105984,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,904,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
1698,US-2021-153850-CHO-MIL-31000,2024-11-24,2027-05-22,Standard Class,153850,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,909,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
1699,CA-2021-153623-CHO-SCR-58000,2024-11-24,2027-05-28,Standard Class,153623,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,915,Lot's O' Nuts,32.881893,-111.768036,,,
1700,CA-2021-153623-CHO-SCR-58000,2024-11-24,2027-05-28,Standard Class,153623,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,915,Lot's O' Nuts,32.881893,-111.768036,,,
1701,US-2021-119151-CHO-SCR-58000,2024-11-25,2027-05-22,Second Class,119151,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
1702,US-2021-144078-CHO-SCR-58000,2024-11-25,2027-05-22,Standard Class,144078,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1703,US-2021-127446-CHO-MIL-31000,2024-11-25,2027-05-23,Standard Class,127446,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1704,US-2021-122588-CHO-TRI-54000,2024-11-25,2027-05-20,Second Class,122588,United States,Woonsocket,Rhode Island,2895,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,906,Wicked Choccy's,32.076176,-81.088371,41.680893,-71.51178,1364.1809510581427
1705,US-2021-164721-CHO-FUD-51000,2024-11-25,2027-05-20,Second Class,164721,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,906,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1706,US-2021-127446-CHO-SCR-58000,2024-11-25,2027-05-23,Standard Class,127446,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,909,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1707,US-2021-164721-CHO-MIL-31000,2024-11-25,2027-05-20,Second Class,164721,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,906,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1708,US-2021-107993-CHO-TRI-54000,2024-11-25,2027-05-23,Standard Class,107993,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,909,Wicked Choccy's,32.076176,-81.088371,44.572021,-122.070938,3788.2286591832494
1709,US-2021-144078-CHO-SCR-58000,2024-11-25,2027-05-22,Standard Class,144078,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1710,US-2021-127446-CHO-TRI-54000,2024-11-25,2027-05-23,Standard Class,127446,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1711,US-2021-127446-CHO-SCR-58000,2024-11-25,2027-05-23,Standard Class,127446,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,909,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1712,US-2021-164721-CHO-SCR-58000,2024-11-25,2027-05-20,Second Class,164721,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,906,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1713,US-2021-127446-CHO-MIL-31000,2024-11-25,2027-05-23,Standard Class,127446,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1714,US-2021-119151-CHO-TRI-54000,2024-11-25,2027-05-22,Second Class,119151,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,908,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
1715,US-2021-127446-CHO-FUD-51000,2024-11-25,2027-05-23,Standard Class,127446,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,909,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1716,US-2021-144078-CHO-MIL-31000,2024-11-25,2027-05-22,Standard Class,144078,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1717,US-2021-147606-CHO-MIL-31000,2024-11-26,2027-05-24,Second Class,147606,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,909,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1718,US-2021-141110-CHO-NUT-13000,2024-11-26,2027-05-24,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1719,US-2021-124730-CHO-SCR-58000,2024-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,904,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
1720,US-2021-124730-CHO-MIL-31000,2024-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,904,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
1721,US-2021-141110-CHO-TRI-54000,2024-11-26,2027-05-24,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,909,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1722,US-2021-141110-CHO-TRI-54000,2024-11-26,2027-05-24,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1723,US-2021-124730-CHO-MIL-31000,2024-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,904,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
1724,US-2021-124730-CHO-NUT-13000,2024-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,904,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
1725,US-2021-147648-CHO-TRI-54000,2024-11-26,2027-05-24,Standard Class,147648,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1726,US-2021-168984-CHO-FUD-51000,2024-11-26,2027-05-25,Standard Class,168984,United States,Tigard,Oregon,97224,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,910,Lot's O' Nuts,32.881893,-111.768036,44.572021,-122.070938,1574.6422617443181
1727,US-2021-141110-CHO-NUT-13000,2024-11-26,2027-05-24,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
